0:19:58,0:20:46,7,18,18,3925546351485938907,0,1
0:25:42,0:26:41,8,20,20,884328147608159369,1,2
0:29:29,0:30:23,8,16,16,-615779086869541805,0,1
0:27:04,0:28:10,9,20,20,-9170637637248811655,0,1-1/0
0:15:59,0:19:20,8,14,14,-7503958274887603678,0,2
0:20:15,0:21:12,8,23,23,-8844368248172957702,0,1
0:21:50,0:24:37,9,15,15,3278619764731626838,0,1
0:31:22,0:32:07,16,26,26,7800753107963108536,1,2
0:18:37,0:22:06,7,16,16,-4391541144520394196,0,0
0:37:40,0:39:14,10,13,13,1613930028598851956,1,2
0:14:07,0:15:25,7,9,9,3680407162330218046,0,2
0:16:34,0:18:22,7,11,11,5375525206352885262,0,0
0:19:15,0:20:09,7,16,16,-7160073447935251996,0,1
0:17:49,0:18:40,8,16,16,-980829160614313893,0,2
0:20:32,0:21:25,8,13,13,8449824907712591064,0,1
0:20:33,0:22:09,7,17,17,-8621973861017363096,0,2
0:21:08,0:21:56,12,19,19,-1176142763889710219,0,1
0:23:34,0:24:59,11,14,14,-8533181597808407850,0,4
0:16:14,0:16:59,8,17,17,6914194208781697335,0,2
0:14:28,0:17:27,7,13,13,7646629093863178182,0,0
0:16:30,0:18:07,7,15,15,53367277492131321,0,2
0:16:52,0:18:26,7,12,12,-2482665729150501188,0,2
0:15:28,0:16:31,8,18,18,198820382334544875,0,2
0:16:31,0:17:19,8,15,15,510538980105629460,0,2
0:23:29,0:24:18,7,22,22,5253485100389480550,0,0
0:21:59,0:23:42,7,10,10,-7400342498467671321,0,0
0:17:01,0:17:55,7,14,14,5253767660318349172,0,2
0:18:53,0:20:57,8,14,14,8436493826923768315,0,0
0:28:21,0:30:23,9,17,17,-3934426857635326203,1,0
0:18:42,0:19:35,7,11,11,7962576141900316847,0,1
0:12:15,0:14:42,8,20,20,2900164771973569417,0,2
0:18:57,0:19:49,9,15,15,4928105355893544697,0,1
0:14:51,0:18:25,8,11,11,6553520172295686332,0,1
0:18:49,0:19:43,8,12,12,-1642552853712389471,0,2
0:18:44,0:19:33,8,11,11,9052868449115529875,0,1
0:16:38,0:17:32,6,13,13,-1824425201678745582,0,2
0:16:58,0:17:52,8,17,17,2642961404522210642,0,0
0:27:44,0:29:07,8,13,13,-2732780893897308190,0,1
0:21:14,0:22:52,8,24,24,-3659845055024548695,0,1
0:20:03,0:20:56,8,15,15,-3137001957115906250,0,0
0:15:19,0:17:23,8,10,10,-1547356442434519921,0,0
0:18:34,0:21:40,8,12,12,-1974026656484664578,0,2
0:21:47,0:34:06,8,13,13,-3263972916254322288,1,2
0:17:07,0:19:19,8,18,18,-4629639084048466992,0,2
0:26:45,0:28:29,7,13,13,8171055246511362867,0,0
0:22:46,0:25:17,7,13,13,7258241549509788496,0,3
0:25:44,0:27:28,8,7,7,7120184241674391818,0,0
0:21:05,0:22:51,8,13,13,5063144739990261396,0,2
0:18:40,0:21:00,8,15,15,-7038008133523368026,0,1
0:24:52,0:25:41,8,15,15,-2843240442367256560,0,1
0:17:56,0:23:18,7,17,17,-88959572241285571,0,1
0:24:08,0:26:52,8,26,26,-3678446345628547253,0,1
0:17:37,0:18:32,8,23,23,1337767840742482660,0,1
0:21:45,0:23:38,8,19,19,-8745520824843387587,0,2
0:22:05,0:22:56,7,13,13,-2954629413207893115,0,2
0:33:30,0:35:45,15,29,29,-5965066449159186342,1,3
0:23:26,0:24:17,8,17,17,3191147185592291366,0,3
0:20:27,0:21:16,8,14,14,4533171106339323834,0,0
0:22:55,0:24:24,8,13,13,-7667201939614685518,0,0
0:15:28,0:16:13,8,12,12,6188245256536163066,0,1
0:22:32,0:24:31,8,14,14,-4334708189304079938,0,1
0:17:05,0:18:51,8,10,10,7011966968844342943,0,1
0:21:31,0:23:46,8,18,18,-4477971908913849890,0,0
0:24:36,0:25:33,8,18,18,1139978594065997843,0,2
0:25:19,0:26:12,8,10,10,2445695967819803455,0,3
0:17:02,0:17:47,7,16,16,2535028991255343200,0,2
0:26:40,0:28:35,8,12,12,-1464283659677218895,0,1
0:16:58,0:19:00,8,17,17,6631151806198202575,0,2
0:22:45,0:24:05,8,16,16,-7496122405931013278,0,1
0:22:45,0:23:30,9,21,21,8408586012906680122,0,0
0:26:09,0:27:14,8,13,13,8963317914071735420,0,0
0:17:32,0:18:43,9,17,17,5073466820100378600,0,1
0:25:56,0:27:13,8,22,22,-5843315950272706511,0,1
0:17:25,0:18:22,7,16,16,7477697036025268187,0,0
0:20:32,0:21:26,8,14,14,7860577578975500671,0,0
0:23:03,0:24:15,14,14,14,-5606823660498471563,0,3
0:20:54,0:25:52,8,18,18,3391620556082396694,1,1
0:22:01,0:22:51,7,21,21,-1132629478792654890,0,0
0:21:49,0:23:00,9,9,9,-7334265821350534505,0,0
0:20:08,0:21:02,9,20,20,4230000051242833071,0,2
0:19:20,0:20:49,8,28,28,5195442993793005510,0,0
0:22:51,0:23:45,7,17,17,-6282339947910362955,0,3
0:29:31,0:31:02,8,9,9,8078530730470890476,0,2
0:24:13,0:25:02,7,12,12,-6633288885935041426,0,2
0:20:19,0:21:42,8,15,15,-7350065126428144715,0,1
0:17:39,0:18:31,8,14,14,-8343631317671630468,0,1
0:19:17,0:21:59,8,16,16,-5159246628931437638,0,1
0:27:51,0:28:45,8,19,19,-3605047999941894879,0,1
0:17:25,0:18:17,8,17,17,-218880240148057050,1,1
0:20:31,0:23:24,10,23,23,-4085455386465990354,1,0
0:19:25,0:20:37,7,17,17,-7092109669190532100,0,3
0:20:04,0:23:29,8,15,15,5776732737461419921,0,2
0:23:41,0:25:52,8,12,12,9004310504561081399,0,0
0:23:52,0:26:01,8,14,14,-8527839265686754802,0,0
0:37:35,0:42:45,8,10,10,6393518444409833046,0,3
0:27:48,0:28:43,8,12,12,-6185654854744374489,0,0
0:22:01,0:24:18,7,22,22,-9007999694232633890,0,0
0:25:21,0:26:35,8,15,15,488272805137759522,0,1
0:20:02,0:21:36,8,15,15,-333243521825827388,1,3
0:23:21,0:24:22,8,28,28,-3651746229424695238,0,0
0:24:33,0:25:26,8,13,13,5899439408412549094,0,1
0:29:33,0:30:54,8,16,16,-9158064354885340977,0,2
0:29:17,0:30:07,8,17,17,-7545670689060190204,0,0
0:19:38,0:21:08,8,15,15,8777562229255726342,0,2
0:17:23,0:19:56,8,20,20,6383190285600971837,0,1
0:24:55,0:27:09,8,21,21,5181813796262031920,0,3
0:17:17,0:18:23,8,18,18,-7766183582665257182,0,3
